pointspread,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40
-4,7.407070525,-0.883431223,-1.049675032,-1.265038237,0.647890786,-1.104307805,-1.132374128,-1.304036412,0.701016207,2.133325245,0.809653882,0.7946591,-1.638471084,0.176008698,2.187019199,-1.28721355,0.932616804,0.164602103,1.350751923,0.387029789,-0.260451174,-1.067325424,0.98018702,0.177192886,-0.848125062,1.609213669,0.360809687,0.711857208,0.351076351,0.361043525,-0.117375585,-0.664436349,1.06260919,0.307690755,0.243435064,-0.81538,-0.857760404,-0.867547106,-1.031801523,1.620876094
-3,4.70656135,3.889730704,-3.67751082,-2.409797402,-1.833823823,-0.160468559,0.057150859,-0.30661081,0.918532606,2.505949823,1.276715815,0.567592882,2.236712593,-0.89861637,-1.527603896,-2.56575332,-1.228945815,2.099774988,-0.553391453,1.855367816,-0.598261583,-0.518489771,0.676590364,0.886774818,2.383599294,-1.359036606,-1.844304248,1.351180222,-0.985937042,-0.153435017,0.735576847,-0.899732285,-1.721366116,-0.273351384,-2.38979818,0.066501869,-0.742761893,-0.034806736,-0.809668972,-0.734884004
24,1.707797683,0.448062277,2.527850303,1.168006594,2.21292075,-1.240409609,3.946238906,0.48028723,2.111288586,-0.778284952,-1.154120491,-2.521936118,-1.660536261,-1.70563482,-0.470001429,-1.580018842,-1.207270715,-2.104484688,-0.869981098,-1.654282089,-0.832445327,0.467565026,-0.935950989,-0.428181653,0.193753758,-0.517315984,1.758729665,-0.484485358,-1.260530405,0.183945938,-0.830503053,0.304663154,-0.798704843,0.034665747,0.434155069,0.516795599,-0.497114611,-0.447016115,-0.757787482,-0.313347817
-6,-5.388793139,-4.357487119,3.459486289,2.852745745,-0.281258703,2.132152723,-0.980135013,-0.669342065,-1.683126224,3.764409292,-3.485740318,0.502645503,0.765405321,1.05750215,-0.492788326,-0.512784838,-0.001251824,1.52573862,1.029386772,-0.331358019,0.998608055,0.184815901,-0.184293116,-0.490998118,0.055964055,-0.17600122,0.277561417,0.1033029,-1.197288107,1.061229701,0.442743433,0.253732739,0.857644156,-0.096153117,0.570686227,0.695891907,0.465503101,1.398771734,-0.377168627,-0.015554694
8,-1.941955113,1.903870645,-0.901648348,-2.106888686,-3.308659704,-2.025548628,-3.392477495,-0.390893032,-1.778737703,0.607834222,-0.208958386,-0.484230539,-2.11086511,-0.691410185,-0.147870436,1.088140637,-0.319937539,-0.69003301,-1.444315165,0.226767658,0.959418505,-0.611698979,-0.477385127,1.330856746,-0.257695212,1.876672032,1.862173455,-0.972222329,-0.225712133,0.604116893,0.52866502,-0.180596903,-0.120533344,0.14353881,0.404250558,-0.97940124,-1.437463778,-0.115599532,-0.701338139,1.338775438
-2,3.68597491,-3.859037128,1.476458734,1.586954907,0.634497515,-2.091158122,-2.32755911,0.521004831,-1.598723255,-0.239189279,-0.208587866,-0.789496183,-0.965474666,0.749172813,0.659505578,-0.045942148,1.14999701,1.763687922,0.643523211,1.589786686,-0.858975084,0.231466602,-0.151913156,-0.581676225,1.208736758,1.468522562,-0.046576012,-0.48888397,-2.129673465,1.054693361,0.919374039,0.137813932,0.557844535,-0.987979001,-0.635824295,-0.114254353,0.132660947,-0.350598563,1.187818203,0.004645687
7,-0.952539532,-1.27183712,-1.943317603,0.789646228,-1.81164487,1.223630086,0.603631887,-2.298409696,1.51403609,-1.914361611,0.062501516,3.509344816,1.198624752,-0.194747064,-1.147365899,0.365937547,-0.694514834,3.277830476,1.056821537,1.512431638,-1.604016241,-0.546470886,-0.61756506,-0.48570286,0.21427101,0.943189197,-0.030234389,1.887268162,-0.582763527,-0.627913771,-0.469596949,1.011492919,0.065503695,0.541029958,1.096944759,-0.087548666,-0.340483953,0.659014937,-1.990986793,1.756156755
5,-6.988276714,0.274479267,3.034920368,-1.054811307,2.901170238,-1.802440317,2.455937854,-0.979377095,-0.338533503,0.877261737,-2.812218759,1.096428871,-0.390176353,0.228692794,1.981077945,0.53681525,2.164058358,1.035603939,-1.500924507,1.769230577,0.407779594,-0.300759763,-0.034917136,1.048774109,-0.677724487,0.36486377,1.231661383,-0.753217354,0.603389227,0.146582842,-1.016245304,-0.721256195,-0.160324231,0.023708567,-0.139414269,0.986512988,-0.081473828,-0.531075243,-0.253873277,-0.022241861
-26,-4.133041452,5.101244517,-0.803880473,2.298073291,-3.683846607,1.850009405,-0.148919567,1.544532109,0.69572464,-2.688237797,-0.380088453,1.830855305,-0.502002625,-1.991673673,0.705763386,0.6139971,-1.761995531,-2.178219577,0.174175786,1.455891616,1.580887221,-0.555973898,0.131496772,0.928154811,-0.800010088,-1.093928492,-0.608734821,0.755069588,0.787157286,-1.880508098,-0.743599482,0.653242061,-0.75009094,1.007929099,-0.004428214,1.368908333,0.432092011,-0.22558246,0.385616817,-0.361177622
1,-2.407104099,1.963122101,-1.10545784,-0.799008949,-4.399579222,-0.85951066,-3.476438023,-1.315579242,-0.88587884,-0.500622081,1.816449032,0.137724981,-0.172890839,-1.274597847,-0.808575735,0.07528187,-1.953820262,1.416693754,-0.339610108,-1.089686223,0.342810408,-0.554632119,-0.032938047,0.712110366,-0.493730805,1.372418777,1.084237115,0.184683826,-1.312595225,0.011796999,-0.093990976,-0.561825743,-0.73330589,1.450361948,0.589060738,0.120383728,0.62192229,-0.799321713,0.129732448,1.759565952
-18,2.315815944,4.397487749,3.479231425,0.781709221,1.083340157,-1.791588625,2.675173519,-1.448140993,-1.938294445,1.692534652,0.917341397,-2.103101209,-0.572839961,-1.202157665,0.315779354,0.876973025,0.810518714,0.017458577,-0.251239038,-0.319041053,1.743860865,1.101734216,-0.592812751,0.000857259,-0.373319933,-0.090979679,0.218388665,-0.242799713,-1.097924274,-1.10608799,-0.301709979,0.554680093,-0.090450588,-0.521503359,-0.088756632,0.509412995,-0.031099982,0.081222657,1.119032051,0.594168152
-17,-1.61824285,2.350247941,4.505624614,-1.639286904,-0.978450192,1.033894291,0.2385049,1.188645694,-3.522785569,1.522128904,0.35486176,1.357988815,1.856612997,-2.99409442,-2.945657569,-0.07006794,-1.623664617,2.618822452,-1.329674336,2.156518339,-0.54181778,-2.597573154,1.941215875,2.511899699,0.641045511,1.034082441,-0.806159755,0.680393526,-1.256573543,1.05547335,0.564093137,-1.533777654,-1.059964899,0.543683599,-3.051882684,0.447231135,-0.045990157,0.913529026,-0.786581141,-1.752814546
15,6.671415956,-2.295610449,-1.606248184,-3.0236468,-1.352202292,-1.679824927,1.425579419,0.28724957,2.982883263,0.797199827,-0.482111295,0.517171457,-1.434941077,-0.05777198,2.075026284,-0.127713206,0.919430933,1.070565575,-2.237185033,0.444019681,1.243536922,-0.171609089,0.238527653,-0.075299889,-0.132780208,0.415029842,0.922727836,-0.612261769,0.581075259,0.997362377,-0.131282027,-0.414258685,0.58317473,-0.924962078,-1.068710277,-0.681789102,-0.3526454,0.154924413,0.92294992,-0.014348069
-2,6.344448955,-0.070598551,2.018451535,-1.212349497,-1.587118235,-0.444390677,1.255464326,-3.062866105,0.483164083,-0.291551158,-0.449435703,0.020266115,-0.064266678,-1.852082543,0.786503796,2.464759884,2.298540483,-0.46621873,0.602787744,0.385818543,0.510404614,0.892355623,0.433394683,-2.133659989,2.388419888,1.379249193,-0.131262127,0.268306584,0.324685168,-0.860926264,-0.195386103,0.003916312,-0.173463588,-0.017577771,-0.512878567,0.782469339,1.330436656,0.755550302,0.485780731,-0.173361483
-1,-3.09851592,0.662394042,1.547482599,1.687358115,1.274918313,-1.07785232,-2.6635252,-0.843816177,0.114825864,1.207167484,-0.04421419,-2.600567845,-0.121728915,0.396203162,0.951745969,-0.00929371,-1.529965673,-0.441846133,-0.045831289,0.846234617,-1.4700478,-0.181955288,0.77557736,-0.763327897,-0.317525272,-0.452405411,1.498438069,-0.407336297,0.182809344,0.034611919,-1.919250645,-0.586821274,0.399462601,0.468847538,-0.491065011,-0.726337129,0.193565682,0.213245874,-0.264441351,0.185031519
-1,-1.199690969,-1.787785768,4.422188959,0.938837935,1.156532019,0.631422092,-3.346559006,-0.529955873,3.018706571,-1.241633936,-1.842275192,-0.867158852,-1.130715368,-1.175314853,-1.38843606,0.374554824,0.560386769,-0.469358273,-0.015909829,-0.114943589,0.392675204,0.183441216,0.343611352,-1.67078427,1.397937746,1.120817239,0.433363457,-0.060429101,1.320730495,-1.737294168,1.346520355,0.181341246,0.020267686,-0.070425515,0.002550188,0.208060011,-0.021292644,-0.274324072,-0.476616963,-0.493499541
29,2.345953285,3.247934003,-2.32805737,-3.244456219,-2.329514876,-0.70602178,-1.731891351,0.449575558,1.801595701,-0.720340176,-2.128000101,1.340175599,-0.077879316,-1.57201296,-2.185446301,1.570900046,-0.688848281,-1.343413306,1.656516622,1.024454882,-1.448151888,-0.039479996,0.064932422,0.138476828,-0.3969668,1.792935955,0.982512715,-0.489407633,1.659577898,-0.016166729,-0.149476618,-0.038738641,0.223578306,0.311651936,-0.700982109,-0.119623652,0.506178622,0.885898903,0.300060708,1.352752244
9,3.952134661,2.777583767,-3.645015477,-1.137720941,-0.050690237,-0.726409298,0.994212076,-2.033587129,0.06382313,0.305161134,0.948586806,4.100704841,1.674263411,-1.567592571,-0.955459663,-0.71276487,-0.813834502,2.966222753,1.056475944,2.099338727,-0.425823578,-1.552298644,0.904752612,1.269293479,1.644425224,-0.545561987,0.127086039,0.807955692,-0.333879628,-0.549691719,0.277110545,-0.634163186,-1.827630049,0.635429305,-2.135012135,0.197027528,0.877027487,-0.266809748,-2.205239519,0.14643474
-9,4.887107003,3.608468898,-0.466752202,0.483631084,-0.15036812,-0.364778981,1.092971191,0.216244044,0.116376265,-0.511299612,0.075131049,-3.085196467,2.328142643,1.000823721,0.81279874,0.895728848,-1.018671082,0.835655938,-0.165760272,0.669536891,-0.255526486,1.582178946,-0.193410932,-0.821430578,1.489267985,1.111582671,0.962584197,-1.806593992,0.645476418,0.020015984,0.274585622,0.164991516,-0.726744766,0.096614103,0.375640492,1.094820789,0.188276764,-0.296928226,-0.866142659,-1.583708234
-6,-0.593915867,0.030376753,2.218646998,-0.612963468,0.688576213,-2.099967767,2.471760474,-0.681968308,3.083498432,0.179234239,0.726941416,-0.941436589,-2.831223012,-0.315962768,-0.698490803,-1.031975286,-0.490597723,-0.91645244,0.121508336,-1.195815264,-1.607856689,-0.059829344,-0.771373238,0.739517366,-0.95517176,1.5254872,1.77186539,-1.99858985,0.527354797,-0.30267688,-0.75357901,0.541281425,-1.370818215,0.034778227,0.096544449,0.433850922,0.607002303,-0.057922028,0.040879911,-0.794844508
-5,0.899569737,0.082360689,3.603220844,0.483681558,2.639902824,0.934450625,1.213558175,-1.251254145,2.685753207,-0.877087002,-3.856436791,-1.417239679,0.885804912,-0.364018763,0.313851139,-1.108732534,0.05780165,-1.500918336,0.501169635,-1.149090028,-0.148876768,0.387260557,-0.60756341,-0.018776565,0.052034096,-0.620534171,0.357225883,-0.473571666,0.078677815,1.309400142,-0.233469323,-0.932369098,1.3965116,-0.396802114,-1.102802072,0.044725926,-1.11208494,-0.812955911,-0.078055525,0.460157169
-2,0.801125348,0.933547447,-1.636750405,5.6332628,-0.428641233,-1.727132691,-0.848614319,3.233066124,1.951184698,0.36336305,-0.19401258,4.426474659,0.48215754,3.561220754,-3.574483283,-1.884997416,0.665678194,-0.848751173,0.09081681,2.107458703,0.385210261,3.694447653,0.659157387,0.999052736,2.317156393,0.393645945,-1.735998359,-0.842968413,1.010601448,1.638421107,-0.510543034,-3.183609738,1.241697691,-1.713920744,0.546245384,0.427837458,0.124590624,0.751252212,0.513758549,-0.93909423
13,-3.401464164,-3.710674494,2.72867508,1.621888592,2.879684957,1.029407789,0.258521128,-0.495183799,2.11914073,0.659670698,-2.472020688,-0.307857465,1.648743803,-1.029590258,0.091928329,-0.003984331,0.962487918,-3.092695867,-0.908134792,0.320135756,-0.428515378,0.141652674,-0.925920986,-0.478322587,0.322055925,0.329078856,0.777875459,-0.828374294,-0.202066281,0.422806779,0.274675976,-0.013801025,0.612353251,-0.359350896,-1.453157978,0.197470445,-0.623481514,-2.053396052,1.300604014,0.754948027
18,-0.474335851,1.638339913,3.194997364,0.489085705,-0.902243179,0.936638604,2.844585289,-0.285832874,-2.031250498,0.781765677,-2.574556388,0.054693969,-0.92053351,0.675556663,-1.711406005,-0.567781425,1.043749501,1.080691299,-0.234341865,0.328212219,-0.136974838,-0.401067675,0.516283593,1.107904977,-1.425269333,1.797915227,-0.159684457,-0.563672189,1.346273515,2.100237738,-0.237152065,0.238569503,-0.510075755,-0.208276794,0.228849445,0.1496011,-0.135562843,1.055530263,-0.258872569,0.022065069
-25,6.081396617,4.217111905,-3.297854494,-0.713875551,-4.468675631,1.531291679,-1.14432796,1.597105913,-1.45252818,1.048490471,1.054282088,0.263394573,0.999533636,-0.080885084,0.640404586,0.619348576,2.409910465,-0.321608824,-2.337641462,1.32727839,-2.693316877,-0.386424365,-0.092849696,-0.115630515,0.488363444,-1.027671501,-0.742734302,1.492694738,-0.470380138,0.092431358,0.539343325,0.567097968,0.544076249,-1.955954797,-0.640551319,-0.984276766,-0.937601378,0.316109773,-0.382858989,0.334429198
-12,3.934341425,4.982090451,1.201342951,2.70835876,0.727604605,-0.271208417,1.308063781,-1.535800574,-1.315947315,1.721606709,0.059146377,-1.734655305,0.78793675,-0.435338307,2.176943244,1.127695411,0.436805197,0.033540647,0.630736937,-1.410154859,1.540918799,0.928585302,-0.276313905,-0.594777085,1.31652238,0.504663984,-0.419551124,-0.494637775,-0.093321805,0.351406687,0.096600216,0.336799921,-0.143116632,-0.889101687,-0.272804069,0.532905779,0.472975101,-0.086755129,-0.83911471,-0.725223803
11,-3.769319519,-0.490083627,3.698729831,-0.600300679,2.295075492,-4.682253613,-0.815496245,-0.385718567,-0.444814945,1.537665342,-1.841072337,-2.410907765,-0.456892254,1.12209599,0.629901795,-1.634353356,0.570306656,-2.037304125,-0.930919461,2.704561469,-0.081568637,-0.377951141,-0.107480339,0.786110885,-0.551102823,-0.267267392,0.949428234,0.28162462,0.52201061,-0.626555271,-1.526517148,-0.013881367,-0.717311956,-0.140779133,-0.474271161,0.629012114,0.939951926,0.03246725,0.255770132,0.36918808
-8,-1.992044009,3.241313379,1.359787469,-1.174988203,-0.877533547,0.929610716,-0.033973877,0.240639924,-0.708234409,1.411398276,-1.27480826,-0.255620171,-3.043144637,-0.563954411,-0.584708296,1.539031773,-1.11047719,0.862815788,-1.877698628,2.729639843,-0.646303321,-0.286568041,-0.117066086,1.296247124,-0.415976847,1.779868939,0.327813835,-0.966701759,0.06489685,1.46187973,-0.413160467,0.369773478,-1.226968725,-0.872689118,-0.246804386,-0.410692115,-0.514052785,-0.662939961,0.235925471,0.77187582
3,0.5413622,0.465589206,0.587341123,1.882031505,-0.722398273,0.636007393,-0.435479287,0.182367291,0.91781879,1.079280142,-1.387442659,1.171122087,-0.392566874,1.39840481,0.133857515,-1.442627769,0.910276576,0.017525942,1.386992064,-0.372657138,-0.850798517,0.08926025,0.620453014,-0.300796546,-0.782720163,0.301511176,0.889132063,-2.401563993,0.975395884,1.527011203,-1.170572524,-0.735143989,0.031913573,1.752025858,-0.752072948,-0.181622118,0.182968768,-0.171731354,0.964563404,0.106784208
-6,2.384031455,4.159473754,0.982971597,-1.95303928,-2.199566102,-0.921739844,3.063434697,-0.230191345,-0.782026725,0.700252291,1.584137714,0.103550264,0.373479368,0.869073875,-0.743614133,0.921413872,-1.014029633,-1.937872298,-1.36049495,-0.100234425,1.14884299,0.74275382,0.175330823,-0.609709578,-0.448122139,-0.102354777,-1.267908412,-0.22177547,0.068000733,-1.345542252,-0.865192199,-0.558019779,-0.100044148,-0.606651719,0.396175637,-0.149936085,-0.493625754,-1.431497353,0.329802602,0.56436846
-9,1.715999933,0.955725931,1.141229286,-0.426746031,1.914758725,-3.374567339,0.062485761,-2.69635362,-1.164976996,1.056349525,-1.085390661,-1.206719377,-1.360149611,0.63051034,0.535831457,1.933768499,-0.846938441,0.067359235,-1.695032921,0.00401984,2.224438387,-0.687836874,-0.802398389,0.424215231,0.427007229,0.775534737,1.694696047,-0.369498881,-0.741567612,1.208329742,1.373285321,0.194105212,0.233032444,-0.41235219,0.134942937,0.440048263,0.105765015,-0.325699451,-0.907840248,1.316926518
10,1.31706508,-4.362450572,-0.955435123,4.965559433,-0.383705204,-1.881803077,0.490122014,-2.725460558,1.173608595,1.858289442,0.188407596,0.062259846,-1.697658658,-0.304829783,0.912922169,-0.81097426,1.527495947,1.109508937,-0.441159923,0.759484586,-0.982547289,-0.934965319,1.705563157,0.387186815,-1.510804509,1.459130092,-0.055410004,-0.564311937,0.159303735,0.43264757,-0.122535572,0.228288003,-0.42262879,-0.852636148,0.107227763,-0.048648775,-0.00876231,-0.434776444,-0.897867643,0.071508974
15,-4.238864693,1.609056434,1.778655538,2.169701842,2.342081201,-2.309941869,-2.049974921,-0.844670904,-0.358088208,-2.086903485,-1.694696528,-0.533026673,0.048685225,-1.065797138,1.024424101,1.498586604,0.097115197,1.46290411,-0.643101012,1.188725014,-1.106317129,0.617298181,-0.622619997,0.079515221,0.631519015,-0.28328576,0.324416396,-0.304445673,-0.654850218,-0.20800773,-0.286649558,0.034551861,-0.022847664,-0.344011868,0.074955701,-0.131016965,-0.822253817,-0.575977486,-1.619573304,0.646310983
12,-5.314719307,3.899050545,1.155272551,2.718820293,-3.005702546,1.576813635,0.015562786,-0.540642716,2.795207639,-1.779485374,-1.579663779,2.855966277,1.858461397,-1.301682652,-0.132149907,-1.966571743,-2.642872324,-0.290625848,0.972988971,-1.296077292,-0.366062568,-0.480617811,-0.463544694,-1.691111744,-0.124218419,1.065218519,0.822814753,1.427226811,0.45680184,-1.459124434,-1.377602971,0.666437848,-0.195921207,0.444784574,0.646006883,-0.83200837,-0.414945528,0.463161714,-0.163218222,0.42755713
8,4.546861755,-0.107248462,-1.216228642,-0.309251527,-0.995395447,-0.117304961,-0.985393668,-2.762592825,0.716111199,-3.709591144,0.542734996,2.449541532,1.457533481,2.770759962,-2.656821252,0.989875267,0.777477168,-2.435602661,0.395578308,0.543673773,-1.66156745,0.456154072,0.819685404,2.492776872,-0.489985756,-0.29728734,0.651854129,0.250212633,-0.573667353,0.355318266,0.282462025,-2.456615864,0.787625505,-2.563421843,0.633274468,-0.726957009,0.466028797,1.441992695,1.036943567,0.208090861
7,1.700066228,0.40561512,-2.228069357,-2.189837982,-0.123140458,-0.005068869,0.689614548,-0.757676619,0.302922058,-1.325262782,-0.796270006,2.597619275,-1.060973779,0.133217993,-0.617260378,0.088196002,0.772699078,0.996880417,-0.699140218,1.403998726,-1.222662407,-0.156134283,-0.89529298,-0.047128996,0.29309835,0.525450099,1.567889491,0.247322818,-0.735410323,-0.341399685,0.926056499,1.069630395,-0.273823971,-0.512304105,-0.225289708,0.270793809,0.526252433,1.179692257,-0.439675854,2.25287286
-8,-3.37044062,4.297826146,2.85436816,-1.593104208,2.684146908,1.109078194,0.78044698,-2.658491864,1.641195418,-1.11114678,-1.729088768,0.658360466,0.492565827,0.256374171,0.242549363,-0.317098263,1.519964362,1.961282092,-0.227317024,0.377662349,-0.482065161,-0.099967808,0.003540073,0.132289309,-0.996025228,1.11568433,1.437645036,-1.035986384,0.148293661,1.309886664,-0.046605732,-0.17980188,1.062155779,-0.926329249,-0.905743628,1.184109916,-0.160151075,0.839799564,-0.078657257,0.84095082
-1,-1.132586317,-0.079360516,-0.070615958,2.497717457,0.022142117,1.608798032,0.187156801,0.168327825,-1.142563996,-1.248348972,-0.342846168,-1.090026052,0.75664126,-0.363473341,-1.681618571,-1.681290546,-2.476333528,2.547753546,-2.649277406,0.781589084,-0.777733686,0.834434963,-1.469685461,0.546905207,1.178940928,1.170564331,0.490838319,0.182232587,0.552374575,-0.721522688,0.367351037,-1.107822285,-0.885942872,0.944525842,0.087980397,1.208598061,0.03032576,-1.452965468,1.459044504,1.544425365
-9,-0.887173344,1.354957922,3.297399164,0.496296288,1.125566908,-2.826373449,-2.258856619,2.339338533,-3.151102349,1.259102779,0.777588,-0.303070971,2.274906568,-2.446138308,-1.959219354,-1.855576143,-2.972017692,1.659153831,-0.973140792,2.022790681,0.190776196,-2.846610165,0.768875127,2.448141758,1.408782743,0.161482359,0.829752251,1.334121536,-0.194457077,0.382447449,-0.898809875,-2.126113873,-0.683198775,0.378984698,-3.633059812,-0.180769781,0.264168416,1.370843697,-0.437299079,-1.173843429
